timestamp,1896_transform_pitch,1896_transform_yaw,1896_transform_roll,1896_vel_x,1896_vel_y,1896_vel_z,1896_angular_vel_x,1896_angular_vel_y,1896_angular_vel_z,1896_acc_x,1896_acc_y,1896_acc_z,1897_transform_pitch,1897_transform_yaw,1897_transform_roll,1897_vel_x,1897_vel_y,1897_vel_z,1897_angular_vel_x,1897_angular_vel_y,1897_angular_vel_z,1897_acc_x,1897_acc_y,1897_acc_z
1576073880583,0.0,0.0,0.0,-3.035432172282526e-08,-2.8192616241540236e-08,0.0010321612935513258,-2.1491299776243977e-05,1.1441462447692174e-05,2.9797272982357015e-10,-1.8737455320660956e-07,-3.8578204453187936e-07,-0.03492307290434837,0.0,-179.99996948242188,0.0,0.0,0.0,-28.9609375,0.0,0.0,0.0,0.0,0.0,-9.511909484863281
1576073880703,0.0,0.0,0.0,3.018038441382487e-08,1.2761054790644266e-07,0.0014178582932800055,4.2715280869742855e-05,-1.1098599316028412e-05,-2.8994917578017976e-10,1.2106941085221479e-06,3.116063226116239e-06,0.007713939994573593,0.0,-179.99996948242188,0.0,0.0,0.0,-29.43629264831543,0.0,0.0,0.0,0.0,0.0,-9.507102966308594
1576073880811,0.0,0.0,0.0,3.0169459819262556e-08,1.3296019574227103e-07,0.001495684147812426,3.964190909755416e-05,-1.0797781214932911e-05,-7.503425103472239e-10,-2.184918912462308e-10,1.0699295671656728e-07,0.0015565170906484127,0.0,-179.99996948242188,0.0,0.0,0.0,-29.911413192749023,0.0,0.0,0.0,0.0,0.0,-9.502410888671875
1576073880947,0.0,0.0,0.0,-3.586485064488443e-08,7.488979214542724e-09,0.0014093719655647874,-6.693532213830622e-06,1.3432023479253985e-05,-5.826760185456692e-10,-1.320686237704649e-06,-2.5094243483181344e-06,-0.001726243644952774,0.0,-179.99996948242188,0.0,0.0,0.0,-30.386293411254883,0.0,0.0,0.0,0.0,0.0,-9.497604370117188
1576073881054,0.0,0.0,0.0,2.52390073285369e-08,3.209943244542046e-08,0.0012482659658417106,3.228858986403793e-05,-9.319895070802886e-06,-3.3908471586130418e-09,1.2220772305227001e-06,4.922090965919779e-07,-0.0032221199944615364,0.0,-179.99996948242188,0.0,0.0,0.0,-30.860939025878906,0.0,0.0,0.0,0.0,0.0,-9.492912292480469
1576073881166,0.0,0.0,0.0,-1.0304599840083029e-08,-1.6793883617083338e-08,0.0010613389313220978,7.035000635369215e-06,3.426187731747632e-06,-8.576371279822581e-10,-7.108721433723986e-07,-9.778663070392213e-07,-0.0037385406903922558,0.0,-179.99996948242188,0.0,0.0,0.0,-31.335346221923828,0.0,0.0,0.0,0.0,0.0,-9.488143920898438
1576073881292,0.0,0.0,0.0,-1.1349414741346209e-08,2.196476422966498e-08,0.0008792174630798399,6.5588510551606305e-06,4.065188932145247e-06,-4.513414295082008e-11,-2.0896298025263604e-08,7.751730208838126e-07,-0.0036424293648451567,0.0,-179.99996948242188,0.0,0.0,0.0,-31.80951499938965,0.0,0.0,0.0,0.0,0.0,-9.483375549316406
1576073881426,0.0,0.0,0.0,1.7497024273893658e-08,8.60308944083954e-08,0.000713324814569205,2.7229523766436614e-05,-6.267005119298119e-06,-1.284323758454775e-09,5.769288122792204e-07,1.2813225112040527e-06,-0.003317852970212698,0.0,-179.99996948242188,0.0,0.0,0.0,-32.283447265625,0.0,0.0,0.0,0.0,0.0,-9.478645324707031
1576073881567,0.0,0.0,0.0,-3.421453929636914e-13,-2.8845794641796374e-09,0.00017834550817497075,-1.078404238796793e-06,-1.8098681190889532e-12,4.996413005553535e-11,-3.4994735642612795e-07,-1.7783094108381192e-06,-0.01069958508014679,0.0,-179.99996948242188,0.0,0.0,0.0,-32.757144927978516,0.0,0.0,0.0,0.0,0.0,-9.473953247070312
1576073881671,0.0,0.0,0.0,-1.671439764372451e-09,-4.8335589752923624e-08,0.00028857190045528114,-2.170396692235954e-05,8.935324444792059e-07,-7.333424145716805e-11,-3.342195142863602e-08,-9.090201729122782e-07,0.002204527845606208,0.0,-179.99996948242188,0.0,0.0,0.0,-33.23060607910156,0.0,0.0,0.0,0.0,0.0,-9.469223022460938
1576073881779,0.0,0.0,0.0,-6.83225778175256e-08,1.1692268486740431e-08,0.0003197327605448663,-1.9583488608532207e-07,2.533489532652311e-05,-2.817971633817251e-09,-1.3330227375263348e-06,1.2005571079498623e-06,0.0006232172017917037,0.0,-179.99996948242188,0.0,0.0,0.0,-33.703826904296875,0.0,0.0,0.0,0.0,0.0,-9.46441650390625
1576073881895,0.0,0.0,0.0,2.321051262299534e-08,4.720528323787221e-08,0.0003084240888711065,2.2258764147409238e-05,-8.600302862760145e-06,-1.5178977519347825e-10,1.8306617448615725e-06,7.102602808117808e-07,-0.00022617343347519636,0.0,-179.99996948242188,0.0,0.0,0.0,-34.176815032958984,0.0,0.0,0.0,0.0,0.0,-9.459762573242188
1576073882028,0.0,0.0,0.0,2.2752178807650125e-08,6.217470627234434e-08,0.0002773585438262671,2.28154422075022e-05,-8.430837624473497e-06,9.65851010281682e-11,-9.166676306904264e-09,2.993884606894426e-07,-0.0006213109008967876,0.0,-179.99996948242188,0.0,0.0,0.0,-34.64956283569336,0.0,0.0,0.0,0.0,0.0,-9.4549560546875
1576073882140,0.0,0.0,0.0,-8.879137425310546e-09,1.5171076839237685e-08,0.00023868396237958223,-3.917459991953365e-07,3.4765816963044927e-06,-1.0414966111760293e-10,-6.326263246592134e-07,-9.400725957675604e-07,-0.0007734916289336979,0.0,-179.99996948242188,0.0,0.0,0.0,-35.12207794189453,0.0,0.0,0.0,0.0,0.0,-9.450302124023438
1576073882256,0.0,0.0,0.0,-1.3066761006541583e-08,-4.798190289534432e-08,0.00019886514928657562,-1.8011062365985708e-06,4.700573754234938e-06,-1.8769308329780188e-09,-8.375246807190706e-08,-1.2630596302187769e-06,-0.0007963762618601322,0.0,-179.99996948242188,0.0,0.0,0.0,-35.594356536865234,0.0,0.0,0.0,0.0,0.0,-9.445571899414062
1576073882365,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.00030434608925133944,1.593353044881951e-05,0.00016234551731031388,-0.0004072848823852837,-0.020917292684316635,-0.0033985141199082136,0.006087183021008968,0.00031963022775016725,-0.0007303926395252347,0.0,-179.99996948242188,0.0,0.0,0.0,-36.0663948059082,0.0,0.0,0.0,0.0,0.0,-9.440765380859375
1576073882481,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.006086921785026789,-0.0003186706162523478,-0.0032469104044139385,0.0,-179.99996948242188,0.0,0.0,0.0,-36.53820037841797,0.0,0.0,0.0,0.0,0.0,-9.436111450195312
1576073882595,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-37.009769439697266,0.0,0.0,0.0,0.0,0.0,-9.431381225585938
1576073882708,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-37.48110580444336,0.0,0.0,0.0,0.0,0.0,-9.426727294921875
1576073882830,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-37.95220184326172,0.0,0.0,0.0,0.0,0.0,-9.421920776367188
1576073882959,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-38.423065185546875,0.0,0.0,0.0,0.0,0.0,-9.417266845703125
1576073883071,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-38.89369201660156,0.0,0.0,0.0,0.0,0.0,-9.41253662109375
1576073883189,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-39.36408233642578,0.0,0.0,0.0,0.0,0.0,-9.407806396484375
1576073883298,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-39.8342399597168,0.0,0.0,0.0,0.0,0.0,-9.403152465820312
1576073883414,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-40.304161071777344,0.0,0.0,0.0,0.0,0.0,-9.398422241210938
1576073883534,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-40.77384948730469,0.0,0.0,0.0,0.0,0.0,-9.393768310546875
1576073883644,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-41.24330520629883,0.0,0.0,0.0,0.0,0.0,-9.389114379882812
1576073883761,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-41.712528228759766,0.0,0.0,0.0,0.0,0.0,-9.38446044921875
1576073883883,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-42.1815185546875,0.0,0.0,0.0,0.0,0.0,-9.379806518554688
1576073883996,0.0018031698418781161,0.001037768553942442,0.0005402599344961345,-0.019200189039111137,-4.514089141594013e-06,-0.007420828565955162,0.001534178270958364,-0.1233549565076828,-0.00048575131222605705,-0.38400378823280334,-9.028178465086967e-05,-0.14841657876968384,0.0,-179.99996948242188,0.0,0.0,0.0,-42.650272369384766,0.0,0.0,0.0,0.0,0.0,-9.375076293945312
1576073884109,-0.001857811352238059,0.0010476844618096948,0.0004566209972836077,0.03471740707755089,-6.160761586215813e-06,-0.002725414000451565,0.0017336339224129915,0.1740361601114273,0.000535699597094208,1.0783518552780151,-3.2933450711425394e-05,0.09390829503536224,0.0,-179.99996948242188,0.0,0.0,0.0,-43.11879348754883,0.0,0.0,0.0,0.0,0.0,-9.37042236328125
1576073884231,-0.005894452799111605,0.0009258768404833972,0.0003760138060897589,0.03988181799650192,-4.463254299480468e-06,-0.00012115366553189233,0.001562967081554234,0.1094619482755661,-0.007433534134179354,0.10328821837902069,3.3950145734706894e-05,0.05208520591259003,0.0,-179.99996948242188,0.0,0.0,0.0,-43.58707809448242,0.0,0.0,0.0,0.0,0.0,-9.365692138671875
1576073884343,-0.027313925325870514,0.0028165869880467653,4.8138176680367906e-06,0.15184801816940308,-0.0008100783452391624,0.0012081993045285344,0.022251974791288376,0.33708685636520386,0.88060462474823,2.2393240928649902,-0.016112301498651505,0.02658705972135067,0.0,-179.99996948242188,0.0,0.0,0.0,-44.05513000488281,0.0,0.0,0.0,0.0,0.0,-9.361038208007812
1576073884460,-0.03320154920220375,-0.011810301803052425,0.0004261001304257661,0.1310032457113266,0.0008062098058871925,0.001779507496394217,-0.024896979331970215,0.03614696487784386,-0.8661887645721436,-0.41689544916152954,0.03232576325535774,0.011426163837313652,0.0,-179.99996948242188,0.0,0.0,0.0,-44.52294921875,0.0,0.0,0.0,0.0,0.0,-9.35638427734375
1576073884572,-0.045195359736680984,0.003192216856405139,0.00021059383288957179,0.27490589022636414,-8.966471796156839e-05,0.001921371673233807,0.004577762447297573,0.6145377159118652,-0.03203112259507179,2.8780529499053955,-0.017917489632964134,0.0028372835367918015,0.0,-179.99996948242188,0.0,0.0,0.0,-44.99053192138672,0.0,0.0,0.0,0.0,0.0,-9.351654052734375
1576073884695,-0.10045841336250305,0.0031975118909031153,0.00020934258645866066,0.585788369178772,3.3789001463446766e-05,0.001828175038099289,-7.990081212483346e-05,1.2518353462219238,0.0010408777743577957,6.217649459838867,0.002469074446707964,-0.001863932702690363,0.0,-179.99996948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.8106689453125
1576073884805,-0.16576868295669556,0.00325188972055912,0.00021243456285446882,0.8521692752838135,4.952514063916169e-05,0.0016261250711977482,-0.00016202985716518015,1.2932900190353394,0.0010990329319611192,5.32761812210083,0.00031472276896238327,-0.004040999338030815,0.0,-179.99996948242188,0.0,0.0,0.0,-0.489836722612381,0.0,0.0,0.0,0.0,0.0,-9.796734809875488
1576073884919,-0.2247268706560135,0.0033082058653235435,0.00021705302060581744,1.0933836698532104,6.42012819298543e-05,0.0013851337134838104,-0.0001597612426849082,1.1093193292617798,0.0011413739994168282,4.8242878913879395,0.0002935228403657675,-0.004819827154278755,0.0,-179.99996948242188,0.0,0.0,0.0,-0.9794285297393799,0.0,0.0,0.0,0.0,0.0,-9.79183578491211
1576073885039,-0.2721898555755615,0.003367016790434718,0.00022350011568050832,1.3197331428527832,7.854717841837555e-05,0.0011455152416601777,-0.0002262705675093457,0.8688855171203613,0.0011957519454881549,4.526989459991455,0.00028691792977042496,-0.004792369436472654,0.05867132171988487,179.99832153320312,0.0012115446152165532,0.00021547313372138888,0.0021088311914354563,-1.275002360343933,0.07274394482374191,3.5201404094696045,-0.10262835025787354,0.00430946284905076,0.04217662289738655,-5.9114766120910645
1576073885182,-0.3080073595046997,0.0034289381001144648,0.0002262372145196423,1.537056565284729,9.275636693928391e-05,0.000929143454413861,-2.73926470981678e-05,0.6432124972343445,0.0012604378862306476,4.346468448638916,0.0002841837704181671,-0.004327435977756977,0.1361871361732483,179.99832153320312,0.0004032149154227227,0.0035829234402626753,-0.0003466058406047523,-0.7497021555900574,-0.018055777996778488,1.0909582376480103,0.0012209012638777494,0.06734900921583176,-0.04910874366760254,10.506004333496094
1576073885286,-0.3337913155555725,0.0034943693317472935,0.00022885622456669807,1.7488224506378174,0.00010724678577389568,0.0007421401096507907,-8.656558929942548e-05,0.4571871757507324,0.0013335514813661575,4.235317707061768,0.00028980837669223547,-0.003740066895261407,0.16410894691944122,179.99832153320312,-3.0517578125e-05,0.001194401760585606,-0.0001340317539870739,-0.4240608811378479,-0.0051663462072610855,0.36168453097343445,0.0004319948493503034,-0.047770433127880096,0.004251481965184212,6.5128254890441895
