timestamp,1323_transform_pitch,1323_transform_yaw,1323_transform_roll,1323_vel_x,1323_vel_y,1323_vel_z,1323_angular_vel_x,1323_angular_vel_y,1323_angular_vel_z,1323_acc_x,1323_acc_y,1323_acc_z,1324_transform_pitch,1324_transform_yaw,1324_transform_roll,1324_vel_x,1324_vel_y,1324_vel_z,1324_angular_vel_x,1324_angular_vel_y,1324_angular_vel_z,1324_acc_x,1324_acc_y,1324_acc_z
1576073046110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-15.553938865661621,0.0,0.0,0.0,0.0,0.0,-9.646072387695312
1576073046167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-16.036001205444336,0.0,0.0,0.0,0.0,0.0,-9.641246795654297
1576073046210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-16.517822265625,0.0,0.0,0.0,0.0,0.0,-9.636421203613281
1576073046260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-16.99940299987793,0.0,0.0,0.0,0.0,0.0,-9.631614685058594
1576073046306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-17.480743408203125,0.0,0.0,0.0,0.0,0.0,-9.626808166503906
1576073046362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-17.961843490600586,0.0,0.0,0.0,0.0,0.0,-9.622001647949219
1576073046402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-18.44270133972168,0.0,0.0,0.0,0.0,0.0,-9.617156982421875
1576073046464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-18.923320770263672,0.0,0.0,0.0,0.0,0.0,-9.612388610839844
1576073046506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-19.403697967529297,0.0,0.0,0.0,0.0,0.0,-9.6075439453125
1576073046557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-19.88383674621582,0.0,0.0,0.0,0.0,0.0,-9.602775573730469
1576073046622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-20.36373519897461,0.0,0.0,0.0,0.0,0.0,-9.597969055175781
1576073046682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-20.84339141845703,0.0,0.0,0.0,0.0,0.0,-9.593124389648438
1576073046738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-21.322805404663086,0.0,0.0,0.0,0.0,0.0,-9.588279724121094
1576073046778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-21.801979064941406,0.0,0.0,0.0,0.0,0.0,-9.583473205566406
1576073046822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-22.28091812133789,0.0,0.0,0.0,0.0,0.0,-9.578781127929688
1576073047101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-22.759613037109375,0.0,0.0,0.0,0.0,0.0,-9.573898315429688
1576073047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-23.238067626953125,0.0,0.0,0.0,0.0,0.0,-9.569091796875
1576073047428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-23.71628761291504,0.0,0.0,0.0,0.0,0.0,-9.564399719238281
1576073047542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-24.19426727294922,0.0,0.0,0.0,0.0,0.0,-9.559593200683594
1576073047696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-24.672006607055664,0.0,0.0,0.0,0.0,0.0,-9.554786682128906
1576073047854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-25.14950942993164,0.0,0.0,0.0,0.0,0.0,-9.550056457519531
1576073048094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-25.62677001953125,0.0,0.0,0.0,0.0,0.0,-9.545211791992188
1576073048258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-26.103796005249023,0.0,0.0,0.0,0.0,0.0,-9.540519714355469
1576073048422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-26.58057975769043,0.0,0.0,0.0,0.0,0.0,-9.535675048828125
1576073048567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-27.05712890625,0.0,0.0,0.0,0.0,0.0,-9.530982971191406
1576073048686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-27.533437728881836,0.0,0.0,0.0,0.0,0.0,-9.526176452636719
1576073048857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-28.00950813293457,0.0,0.0,0.0,0.0,0.0,-9.521408081054688
1576073049000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-28.485342025756836,0.0,0.0,0.0,0.0,0.0,-9.516677856445312
1576073049140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-28.9609375,0.0,0.0,0.0,0.0,0.0,-9.511909484863281
1576073049277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-29.43629264831543,0.0,0.0,0.0,0.0,0.0,-9.507102966308594
1576073049465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-29.911413192749023,0.0,0.0,0.0,0.0,0.0,-9.502410888671875
1576073049602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-30.386293411254883,0.0,0.0,0.0,0.0,0.0,-9.497604370117188
1576073049744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.99996948242188,0.0,0.0,0.0,-30.860939025878906,0.0,0.0,0.0,0.0,0.0,-9.492912292480469
1576073049872,0.0,0.0,0.0,-7.970697435411012e-10,-1.1988822379294106e-08,-0.005818808451294899,1.7774334537534742e-06,-4.2709502601212535e-09,-1.670870247716394e-10,-1.5941395759000443e-08,-2.397764546913095e-07,-0.11637616902589798,0.0,-179.99996948242188,0.0,0.0,0.0,-31.335346221923828,0.0,0.0,0.0,0.0,0.0,-9.488143920898438
1576073050050,0.0,0.0,0.0,2.4563968636925892e-09,1.7271213792469098e-08,-0.000481067574582994,5.424142727861181e-06,-8.894377288015676e-07,-6.121808615588975e-11,6.506932948013855e-08,5.852007234352641e-07,0.10675481706857681,0.0,-179.99996948242188,0.0,0.0,0.0,-31.80951499938965,0.0,0.0,0.0,0.0,0.0,-9.483375549316406
1576073050177,0.0,0.0,0.0,4.704521661125227e-09,2.9267441803426664e-08,0.0022591447923332453,8.782433724263683e-06,-1.6939751503741718e-06,-2.7621724352222543e-11,4.49624977250096e-08,2.399245602191513e-07,0.0548042431473732,0.0,-179.99996948242188,0.0,0.0,0.0,-32.283447265625,0.0,0.0,0.0,0.0,0.0,-9.478645324707031
1576073050303,0.0,0.0,0.0,6.13131678761647e-09,3.034630324805221e-08,0.003459220053628087,8.859022273099981e-06,-2.202058340117219e-06,2.1575964972986306e-11,2.8535902529824853e-08,2.1577228892510902e-08,0.024001505225896835,0.0,-179.99996948242188,0.0,0.0,0.0,-32.757144927978516,0.0,0.0,0.0,0.0,0.0,-9.473953247070312
1576073050448,0.0,0.0,0.0,6.400822982755017e-09,-1.1364181595752143e-08,0.0037779423873871565,9.306803804065567e-06,-2.2865572191221872e-06,-2.0082679963451255e-09,5.390123902770938e-09,-8.34209686217946e-07,0.006374446675181389,0.0,-179.99996948242188,0.0,0.0,0.0,-33.23060607910156,0.0,0.0,0.0,0.0,0.0,-9.469223022460938
1576073050571,0.0,0.0,0.0,5.957024207248196e-09,7.2531110006934796e-09,0.003623282304033637,1.0817984730238095e-05,-2.4178239073080476e-06,-4.5068113130319887e-10,-8.875975510136414e-09,3.7234585192891245e-07,-0.003093201667070389,0.0,-179.99996948242188,0.0,0.0,0.0,-33.703826904296875,0.0,0.0,0.0,0.0,0.0,-9.46441650390625
1576073050732,0.0,0.0,0.0,8.749265312246735e-09,4.252730789744419e-08,0.0032421047799289227,1.263234662474133e-05,-3.133530071863788e-06,-6.295885340845686e-11,5.584482209997077e-08,7.054839556985826e-07,-0.007623550482094288,0.0,-179.99996948242188,0.0,0.0,0.0,-34.176815032958984,0.0,0.0,0.0,0.0,0.0,-9.459762573242188
1576073050867,0.0,0.0,0.0,-2.0985593707223416e-08,-8.903514370217636e-09,0.002778314985334873,-6.1627488321391866e-06,7.795537385391071e-06,-5.660810709073871e-10,-5.946972123638261e-07,-1.0286164524586638e-06,-0.009275795891880989,0.0,-179.99996948242188,0.0,0.0,0.0,-34.64956283569336,0.0,0.0,0.0,0.0,0.0,-9.4549560546875
1576073051028,0.0,0.0,0.0,-3.035432172282526e-08,-2.8192616241540236e-08,0.0010321612935513258,-2.1491299776243977e-05,1.1441462447692174e-05,2.9797272982357015e-10,-1.8737455320660956e-07,-3.8578204453187936e-07,-0.03492307290434837,0.0,-179.99996948242188,0.0,0.0,0.0,-35.12207794189453,0.0,0.0,0.0,0.0,0.0,-9.450302124023438
1576073051185,0.0,0.0,0.0,3.018038441382487e-08,1.2761054790644266e-07,0.0014178582932800055,4.2715280869742855e-05,-1.1098599316028412e-05,-2.8994917578017976e-10,1.2106941085221479e-06,3.116063226116239e-06,0.007713939994573593,0.0,-179.99996948242188,0.0,0.0,0.0,-35.594356536865234,0.0,0.0,0.0,0.0,0.0,-9.445571899414062
1576073051310,0.0,0.0,0.0,3.0169459819262556e-08,1.3296019574227103e-07,0.001495684147812426,3.964190909755416e-05,-1.0797781214932911e-05,-7.503425103472239e-10,-2.184918912462308e-10,1.0699295671656728e-07,0.0015565170906484127,0.0,-179.99996948242188,0.0,0.0,0.0,-36.0663948059082,0.0,0.0,0.0,0.0,0.0,-9.440765380859375
1576073051465,0.0,0.0,0.0,-3.586485064488443e-08,7.488979214542724e-09,0.0014093719655647874,-6.693532213830622e-06,1.3432023479253985e-05,-5.826760185456692e-10,-1.320686237704649e-06,-2.5094243483181344e-06,-0.001726243644952774,0.0,-179.99996948242188,0.0,0.0,0.0,-36.53820037841797,0.0,0.0,0.0,0.0,0.0,-9.436111450195312
1576073051589,0.0,0.0,0.0,2.52390073285369e-08,3.209943244542046e-08,0.0012482659658417106,3.228858986403793e-05,-9.319895070802886e-06,-3.3908471586130418e-09,1.2220772305227001e-06,4.922090965919779e-07,-0.0032221199944615364,0.0,-179.99996948242188,0.0,0.0,0.0,-37.009769439697266,0.0,0.0,0.0,0.0,0.0,-9.431381225585938
1576073051729,0.0,0.0,0.0,-1.0304599840083029e-08,-1.6793883617083338e-08,0.0010613389313220978,7.035000635369215e-06,3.426187731747632e-06,-8.576371279822581e-10,-7.108721433723986e-07,-9.778663070392213e-07,-0.0037385406903922558,0.0,-179.99996948242188,0.0,0.0,0.0,-37.48110580444336,0.0,0.0,0.0,0.0,0.0,-9.426727294921875
1576073051867,0.0,0.0,0.0,-1.1349414741346209e-08,2.196476422966498e-08,0.0008792174630798399,6.5588510551606305e-06,4.065188932145247e-06,-4.513414295082008e-11,-2.0896298025263604e-08,7.751730208838126e-07,-0.0036424293648451567,0.0,-179.99996948242188,0.0,0.0,0.0,-37.95220184326172,0.0,0.0,0.0,0.0,0.0,-9.421920776367188
1576073052071,0.0,0.0,0.0,1.7497024273893658e-08,8.60308944083954e-08,0.000713324814569205,2.7229523766436614e-05,-6.267005119298119e-06,-1.284323758454775e-09,5.769288122792204e-07,1.2813225112040527e-06,-0.003317852970212698,0.0,-179.99996948242188,0.0,0.0,0.0,-38.423065185546875,0.0,0.0,0.0,0.0,0.0,-9.417266845703125
1576073052199,0.0,0.0,0.0,-3.421453929636914e-13,-2.8845794641796374e-09,0.00017834550817497075,-1.078404238796793e-06,-1.8098681190889532e-12,4.996413005553535e-11,-3.4994735642612795e-07,-1.7783094108381192e-06,-0.01069958508014679,0.0,-179.99996948242188,0.0,0.0,0.0,-38.89369201660156,0.0,0.0,0.0,0.0,0.0,-9.41253662109375
1576073052341,0.0,0.0,0.0,-1.671439764372451e-09,-4.8335589752923624e-08,0.00028857190045528114,-2.170396692235954e-05,8.935324444792059e-07,-7.333424145716805e-11,-3.342195142863602e-08,-9.090201729122782e-07,0.002204527845606208,0.0,-179.99996948242188,0.0,0.0,0.0,-39.36408233642578,0.0,0.0,0.0,0.0,0.0,-9.407806396484375
1576073052465,0.0,0.0,0.0,-6.83225778175256e-08,1.1692268486740431e-08,0.0003197327605448663,-1.9583488608532207e-07,2.533489532652311e-05,-2.817971633817251e-09,-1.3330227375263348e-06,1.2005571079498623e-06,0.0006232172017917037,0.0,-179.99996948242188,0.0,0.0,0.0,-39.8342399597168,0.0,0.0,0.0,0.0,0.0,-9.403152465820312
1576073052637,0.0,0.0,0.0,2.321051262299534e-08,4.720528323787221e-08,0.0003084240888711065,2.2258764147409238e-05,-8.600302862760145e-06,-1.5178977519347825e-10,1.8306617448615725e-06,7.102602808117808e-07,-0.00022617343347519636,0.0,-179.99996948242188,0.0,0.0,0.0,-40.304161071777344,0.0,0.0,0.0,0.0,0.0,-9.398422241210938
1576073052776,0.0,0.0,0.0,2.2752178807650125e-08,6.217470627234434e-08,0.0002773585438262671,2.28154422075022e-05,-8.430837624473497e-06,9.65851010281682e-11,-9.166676306904264e-09,2.993884606894426e-07,-0.0006213109008967876,0.0,-179.99996948242188,0.0,0.0,0.0,-40.77384948730469,0.0,0.0,0.0,0.0,0.0,-9.393768310546875
1576073052889,0.0,0.0,0.0,-8.879137425310546e-09,1.5171076839237685e-08,0.00023868396237958223,-3.917459991953365e-07,3.4765816963044927e-06,-1.0414966111760293e-10,-6.326263246592134e-07,-9.400725957675604e-07,-0.0007734916289336979,0.0,-179.99996948242188,0.0,0.0,0.0,-41.24330520629883,0.0,0.0,0.0,0.0,0.0,-9.389114379882812
1576073053064,0.0,0.0,0.0,-1.3066761006541583e-08,-4.798190289534432e-08,0.00019886514928657562,-1.8011062365985708e-06,4.700573754234938e-06,-1.8769308329780188e-09,-8.375246807190706e-08,-1.2630596302187769e-06,-0.0007963762618601322,0.0,-179.99996948242188,0.0,0.0,0.0,-41.712528228759766,0.0,0.0,0.0,0.0,0.0,-9.38446044921875
1576073053191,0.00036883019492961466,-6.103515261202119e-05,6.940353159734514e-06,0.00030434608925133944,1.593353044881951e-05,0.00016234551731031388,-0.0004072848823852837,-0.020917292684316635,-0.0033985141199082136,0.006087183021008968,0.00031963022775016725,-0.0007303926395252347,0.0,-179.99996948242188,0.0,0.0,0.0,-42.1815185546875,0.0,0.0,0.0,0.0,0.0,-9.379806518554688
1576073053387,-0.05593924596905708,0.0,1.2479958058975171e-05,0.4251364767551422,3.29078307004238e-06,0.000130326472572051,-0.00030677721952088177,1.49880850315094,0.0013010887196287513,8.49664306640625,-0.0002528549521230161,-0.0006403808947652578,0.0,-179.99996948242188,0.0,0.0,0.0,-42.650272369384766,0.0,0.0,0.0,0.0,0.0,-9.375076293945312
1576073053571,-0.14745694398880005,7.639363320777193e-05,4.4145061110612005e-05,0.8170457482337952,5.814455562358489e-06,9.645761747378856e-05,-0.0007470090640708804,1.9186224937438965,0.0016896965680643916,7.8381853103637695,5.047344893682748e-05,-0.0006773771019652486,0.0,-179.99996948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0054321289062
1576073053686,-0.241877481341362,0.0001674871309660375,8.972965588327497e-05,1.17976975440979,8.54455902299378e-06,6.518231384688988e-05,-0.0009705538395792246,1.8361308574676514,0.0018766141729429364,7.254480361938477,5.4602067393716425e-05,-0.0006255060434341431,0.0,-179.99996948242188,0.0,0.0,0.0,-0.489836722612381,0.0,0.0,0.0,0.0,0.0,-9.796734809875488
1576073053834,-0.32412660121917725,0.00026482297107577324,0.00013765040785074234,1.5173420906066895,1.1755208106478676e-05,3.8598303945036605e-05,-0.0009514837875030935,1.5363965034484863,0.001986311748623848,6.751446723937988,6.421298166969791e-05,-0.0005316801834851503,0.0,-179.99996948242188,0.0,0.0,0.0,-0.9794285297393799,0.0,0.0,0.0,0.0,0.0,-9.79183578491211
1576073053955,-0.3886650502681732,0.00036651192931458354,0.00017954756913241,1.830440878868103,1.561903627589345e-05,1.9470782717689872e-05,-0.0007749653304927051,1.1623103618621826,0.0020552382338792086,6.2619757652282715,7.727656338829547e-05,-0.00038255040999501944,0.05867132171988487,179.99832153320312,0.0012115446152165532,0.00021547313372138888,0.0021088311914354563,-1.275002360343933,0.07274394482374191,3.5201404094696045,-0.10262835025787354,0.00430946284905076,0.04217662289738655,-5.9114766120910645
1576073054105,-0.4336828291416168,0.00046855551772750914,0.00021331491007003933,2.113517999649048,2.0146519091213122e-05,9.897489690047223e-06,-0.0005915100919082761,0.772882342338562,0.002037295838817954,5.6615424156188965,9.054965630639344e-05,-0.00019146586419083178,0.1361871361732483,179.99832153320312,0.0004032149154227227,0.0035829234402626753,-0.0003466058406047523,-0.7497021555900574,-0.018055777996778488,1.0909582376480103,0.0012209012638777494,0.06734900921583176,-0.04910874366760254,10.506004333496094
1576073054230,-0.4612426459789276,0.000570397125557065,0.00023694674018770456,2.3765788078308105,2.5546545657562092e-05,4.977350272383774e-06,-0.00048079012776724994,0.45064908266067505,0.0020511290058493614,5.261216163635254,0.0001080005313269794,-9.840278653427958e-05,0.16410894691944122,179.99832153320312,-3.0517578125e-05,0.001194401760585606,-0.0001340317539870739,-0.4240608811378479,-0.0051663462072610855,0.36168453097343445,0.0004319948493503034,-0.047770433127880096,0.004251481965184212,6.5128254890441895
1576073054410,-0.4757363200187683,0.0006746070575900376,0.0002525172312743962,2.628649950027466,3.196892066625878e-05,5.492248419614043e-06,-0.00023903169494587928,0.21859057247638702,0.0021056358236819506,5.0414228439331055,0.0001284475001739338,1.0297962944605388e-05,0.1712123453617096,179.99832153320312,-0.00012207030522404239,0.00020512235641945153,-3.542183549143374e-05,-0.22375032305717468,-0.0006532560801133513,0.06239006668329239,0.00011071756307501346,-0.01978558674454689,0.001972198486328125,4.006211280822754
1576073054542,-0.48108434677124023,0.000781905313488096,0.0002603168541099876,2.871913194656372,3.923619442502968e-05,6.27413101028651e-06,-0.00014024166739545763,0.05840892717242241,0.002168419538065791,4.865264892578125,0.00014534547517541796,1.5637651813449338e-05,0.17010584473609924,179.99832153320312,-9.155274165095761e-05,-0.00017333320283796638,9.262285857403185e-06,-0.10363443940877914,0.0005599710857495666,-0.05174792930483818,-1.3011188457312528e-05,-0.007569110952317715,0.000893682474270463,2.402317762374878
1576073054675,-0.4802852272987366,0.0008923111599870026,0.00026456679916009307,3.107802152633667,4.779352093464695e-05,9.268169378628954e-06,-6.183070945553482e-05,-0.04754452407360077,0.002229459350928664,4.717779159545898,0.00017114653019234538,5.9880767366848886e-05,0.16614434123039246,179.99832153320312,-6.103515261202119e-05,-0.0002919903490692377,2.651177601364907e-05,-0.034156616777181625,0.0006594305741600692,-0.08756992220878601,-5.488335227710195e-05,-0.0023731428664177656,0.0003449898213148117,1.3895565271377563
1576073054835,-0.4755792021751404,0.0010058453772217035,0.0002665758365765214,3.337430238723755,5.7318571634823456e-05,9.935629350366071e-06,-4.800195529242046e-05,-0.11395160108804703,0.002291649580001831,4.592561721801758,0.00019050101400353014,1.3349199434742332e-05,0.1615544557571411,179.99832153320312,-3.0517576306010596e-05,-0.00030439539114013314,3.1477000447921455e-05,0.0038711579982191324,0.0004566110437735915,-0.09140373766422272,-6.389117334038019e-05,-0.00024810084141790867,9.930448868544772e-05,0.7605555057525635
1576073054957,-0.468537300825119,0.0011224948102608323,0.00026522279949858785,3.561676263809204,6.783254502806813e-05,1.1613817150646355e-05,4.5018652599537745e-05,-0.15231961011886597,0.0023531545884907246,4.484920501708984,0.00021027946786489338,3.356375600560568e-05,0.15723778307437897,179.99832153320312,-3.0517576306010596e-05,-0.0002771616564132273,3.1159623176790774e-05,0.02280271053314209,0.00022893480490893126,-0.08328930288553238,-6.0438822401920334e-05,0.0005446746945381165,-6.347545422613621e-06,0.378631055355072
